location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
"Duisburg, Hochfeld Süd Vorbahnhof",Opladen,38,49
"Duisburg, Hochfeld Süd Vorbahnhof","Oss, terminal OOC",83,123
"Duisburg, Hochfeld Süd Vorbahnhof","Pernis, emplacement",140,214
"Duisburg, Hochfeld Süd Vorbahnhof",Rheine,88,134
"Duisburg, Hochfeld Süd Vorbahnhof","Rheinhausen, emplacement",17,11
"Duisburg, Hochfeld Süd Vorbahnhof","Roosendaal, emplacement",130,195
"Duisburg, Hochfeld Süd Vorbahnhof",RWG,163,246
"Duisburg, Hochfeld Süd Vorbahnhof","Sittard, emplacement",78,112
"Duisburg, Hochfeld Süd Vorbahnhof",Sloehaven empl.,161,253
"Duisburg, Hochfeld Süd Vorbahnhof",Steinweg Amsterdam,135,217
"Duisburg, Hochfeld Süd Vorbahnhof",Stroe,95,141
"Duisburg, Hochfeld Süd Vorbahnhof",Stuttgart,265,419
"Duisburg, Hochfeld Süd Vorbahnhof","Tilburg, industrie",92,137
"Duisburg, Hochfeld Süd Vorbahnhof","Uitgeest, emplacement",145,237
"Duisburg, Hochfeld Süd Vorbahnhof","Valburg, emplacement CUP",78,124
"Duisburg, Hochfeld Süd Vorbahnhof","Venlo, emplacement",40,51
"Duisburg, Hochfeld Süd Vorbahnhof","Viersen, guterbahnhof",41,44
"Duisburg, Hochfeld Süd Vorbahnhof","Vlissingen Sloe, emplacement",161,253
"Duisburg, Hochfeld Süd Vorbahnhof",Vopak-Sloe,162,253
"Duisburg, Hochfeld Süd Vorbahnhof","Waalhaven, emplacement",134,208
"Duisburg, Hochfeld Süd Vorbahnhof","Waalhaven, kantoor RFO",137,209
"Duisburg, Hochfeld Süd Vorbahnhof","Westhaven, emplacement",132,214
"Duisburg, Hochfeld Süd Vorbahnhof",Zevenaar grens,61,95
"Duisburg, Hochfeld Süd Vorbahnhof","Zutphen, emplacement",87,129
ECT,"Eindhoven, emplacement",106,156
ECT,"Eindhoven, emplacement Acht",101,147
ECT,Eltville Ost,315,482
ECT,"Emmerich, station",133,192
ECT,Euromax,24,20
ECT,"Europoort, emplacement",21,20
ECT,"Gekkengraaf, emplacement",134,200
ECT,Germersheim,349,546
ECT,Goes,81,89
ECT,"Hengelo, emplacement",155,232
ECT,"Herzogenrath, station",170,251
ECT,Holland Cargo Terminal,80,113
ECT,"Houtrakpolder, emplacement",76,110
ECT,"IJsselmonde, emplacement",41,49
ECT,"Kaldenkirchen, station",142,212
ECT,"Kijfhoek, emplacement",43,58
ECT,"Köln Eifeltor, emplacement",199,304
ECT,Koole Vondelingenweg,34,38
ECT,"Krefeld Linn, emplacement",164,242
ECT,"Lage Zwaluwe, emplacement",55,75
ECT,"Leusden, PON",90,128
ECT,Ludwigshafen-Oggersheim,330,514
ECT,"Maasvlakte, emplacement",13,7
ECT,Magdeburg Hbf,370,599
ECT,"Marl-Sinsen, emplacement",182,284
ECT,Matrans Rotterdam Terminal,49,45
ECT,"Moerdijk, emplacement",57,77
ECT,Moers,155,230
ECT,"Neuss, guterbahnhof",172,259
ECT,"Nijmegen, emplacement",107,148
ECT,NWB terminal,82,114
ECT,OBA,83,115
ECT,"Oberhausen West, emplacement",158,241
ECT,"Oldenzaal, emplacement",159,242
ECT,"Onnen, emplacement noordingang",190,291
ECT,"Onnen, emplacement zuidingang",186,288
ECT,Opladen,193,294
ECT,"Oss, terminal OOC",99,142
ECT,"Pernis, emplacement",31,36
ECT,Rheine,184,281
ECT,"Rheinhausen, emplacement",161,243
ECT,"Roosendaal, emplacement",68,95
ECT,RWG,18,9
ECT,"Sittard, emplacement",148,219
ECT,Sloehaven empl.,87,102
ECT,Steinweg Amsterdam,79,112
ECT,Stroe,103,152
ECT,Stuttgart,421,661
ECT,"Tilburg, industrie",84,119
ECT,"Uitgeest, emplacement",88,127
ECT,"Valburg, emplacement CUP",98,144
ECT,"Venlo, emplacement",141,206
ECT,"Viersen, guterbahnhof",161,231
ECT,"Vlissingen Sloe, emplacement",88,103
ECT,Vopak-Sloe,88,101
ECT,"Waalhaven, emplacement",34,41
ECT,"Waalhaven, kantoor RFO",37,43
ECT,"Westhaven, emplacement",81,113
ECT,Zevenaar grens,119,175
ECT,"Zutphen, emplacement",133,187
"Eindhoven, emplacement","Eindhoven, emplacement Acht",11,6
"Eindhoven, emplacement",Eltville Ost,218,330
"Eindhoven, emplacement","Emmerich, station",82,120
"Eindhoven, emplacement",Euromax,109,163
"Eindhoven, emplacement","Europoort, emplacement",92,140
"Eindhoven, emplacement","Gekkengraaf, emplacement",40,49
"Eindhoven, emplacement",Germersheim,254,396
"Eindhoven, emplacement",Goes,97,143
"Eindhoven, emplacement","Hengelo, emplacement",113,169
"Eindhoven, emplacement","Herzogenrath, station",73,94
"Eindhoven, emplacement",Holland Cargo Terminal,93,140
"Eindhoven, emplacement","Houtrakpolder, emplacement",89,136
"Eindhoven, emplacement","IJsselmonde, emplacement",78,114
"Eindhoven, emplacement","Kaldenkirchen, station",48,63
"Eindhoven, emplacement","Kijfhoek, emplacement",66,98
"Eindhoven, emplacement","Köln Eifeltor, emplacement",106,151
"Eindhoven, emplacement",Koole Vondelingenweg,86,125
"Eindhoven, emplacement","Krefeld Linn, emplacement",77,99
"Eindhoven, emplacement","Lage Zwaluwe, emplacement",58,83
"Eindhoven, emplacement","Leusden, PON",72,108
"Eindhoven, emplacement",Ludwigshafen-Oggersheim,235,362
"Eindhoven, emplacement","Maasvlakte, emplacement",103,154
"Eindhoven, emplacement",Magdeburg Hbf,312,504
"Eindhoven, emplacement","Marl-Sinsen, emplacement",105,150
"Eindhoven, emplacement",Matrans Rotterdam Terminal,93,122
"Eindhoven, emplacement","Moerdijk, emplacement",65,90
"Eindhoven, emplacement",Moers,67,92
"Eindhoven, emplacement","Neuss, guterbahnhof",80,110
"Eindhoven, emplacement","Nijmegen, emplacement",52,66
"Eindhoven, emplacement",NWB terminal,90,131
"Eindhoven, emplacement",OBA,89,131
"Eindhoven, emplacement","Oberhausen West, emplacement",76,105
"Eindhoven, emplacement","Oldenzaal, emplacement",118,178
"Eindhoven, emplacement","Onnen, emplacement noordingang",159,247
"Eindhoven, emplacement","Onnen, emplacement zuidingang",155,243
"Eindhoven, emplacement",Opladen,105,149
"Eindhoven, emplacement","Oss, terminal OOC",37,47
"Eindhoven, emplacement","Pernis, emplacement",85,124
"Eindhoven, emplacement",Rheine,142,218
"Eindhoven, emplacement","Rheinhausen, emplacement",73,100
"Eindhoven, emplacement","Roosendaal, emplacement",68,96
"Eindhoven, emplacement",RWG,108,156
"Eindhoven, emplacement","Sittard, emplacement",54,70
"Eindhoven, emplacement",Sloehaven empl.,101,154
"Eindhoven, emplacement",Steinweg Amsterdam,92,139
"Eindhoven, emplacement",Stroe,79,106
"Eindhoven, emplacement",Stuttgart,323,501
"Eindhoven, emplacement","Tilburg, industrie",30,38
"Eindhoven, emplacement","Uitgeest, emplacement",99,154
"Eindhoven, emplacement","Valburg, emplacement CUP",50,73
"Eindhoven, emplacement","Venlo, emplacement",46,56
"Eindhoven, emplacement","Viersen, guterbahnhof",66,82
"Eindhoven, emplacement","Vlissingen Sloe, emplacement",102,154
"Eindhoven, emplacement",Vopak-Sloe,102,154
"Eindhoven, emplacement","Waalhaven, emplacement",79,118
"Eindhoven, emplacement","Waalhaven, kantoor RFO",82,119
"Eindhoven, emplacement","Westhaven, emplacement",88,131
"Eindhoven, emplacement",Zevenaar grens,72,103
"Eindhoven, emplacement","Zutphen, emplacement",86,115
"Eindhoven, emplacement Acht",Eltville Ost,222,339
"Eindhoven, emplacement Acht","Emmerich, station",84,124
"Eindhoven, emplacement Acht",Euromax,104,155
"Eindhoven, emplacement Acht","Europoort, emplacement",87,132
"Eindhoven, emplacement Acht","Gekkengraaf, emplacement",44,59
"Eindhoven, emplacement Acht",Germersheim,258,406
"Eindhoven, emplacement Acht",Goes,92,136
"Eindhoven, emplacement Acht","Hengelo, emplacement",115,173
"Eindhoven, emplacement Acht","Herzogenrath, station",77,104
"Eindhoven, emplacement Acht",Holland Cargo Terminal,92,134
"Eindhoven, emplacement Acht","Houtrakpolder, emplacement",88,131
"Eindhoven, emplacement Acht","IJsselmonde, emplacement",73,105
"Eindhoven, emplacement Acht","Kaldenkirchen, station",52,73
"Eindhoven, emplacement Acht","Kijfhoek, emplacement",61,91
"Eindhoven, emplacement Acht","Köln Eifeltor, emplacement",110,161
"Eindhoven, emplacement Acht",Koole Vondelingenweg,81,117
"Eindhoven, emplacement Acht","Krefeld Linn, emplacement",81,109
"Eindhoven, emplacement Acht","Lage Zwaluwe, emplacement",53,76
"Eindhoven, emplacement Acht","Leusden, PON",71,102
"Eindhoven, emplacement Acht",Ludwigshafen-Oggersheim,239,371
"Eindhoven, emplacement Acht","Maasvlakte, emplacement",98,146
"Eindhoven, emplacement Acht",Magdeburg Hbf,316,513
"Eindhoven, emplacement Acht","Marl-Sinsen, emplacement",109,159
"Eindhoven, emplacement Acht",Matrans Rotterdam Terminal,88,114
"Eindhoven, emplacement Acht","Moerdijk, emplacement",60,83
"Eindhoven, emplacement Acht",Moers,71,102
"Eindhoven, emplacement Acht","Neuss, guterbahnhof",84,119
"Eindhoven, emplacement Acht","Nijmegen, emplacement",54,70
"Eindhoven, emplacement Acht",NWB terminal,89,125
"Eindhoven, emplacement Acht",OBA,88,126
"Eindhoven, emplacement Acht","Oberhausen West, emplacement",80,115
"Eindhoven, emplacement Acht","Oldenzaal, emplacement",120,181
"Eindhoven, emplacement Acht","Onnen, emplacement noordingang",161,250
"Eindhoven, emplacement Acht","Onnen, emplacement zuidingang",157,247
"Eindhoven, emplacement Acht",Opladen,109,158
"Eindhoven, emplacement Acht","Oss, terminal OOC",39,51
"Eindhoven, emplacement Acht","Pernis, emplacement",80,116
"Eindhoven, emplacement Acht",Rheine,144,222
"Eindhoven, emplacement Acht","Rheinhausen, emplacement",77,110
"Eindhoven, emplacement Acht","Roosendaal, emplacement",63,89
"Eindhoven, emplacement Acht",RWG,103,148
"Eindhoven, emplacement Acht","Sittard, emplacement",58,80
"Eindhoven, emplacement Acht",Sloehaven empl.,96,147
"Eindhoven, emplacement Acht",Steinweg Amsterdam,90,133
"Eindhoven, emplacement Acht",Stroe,81,110
"Eindhoven, emplacement Acht",Stuttgart,327,510
"Eindhoven, emplacement Acht","Tilburg, industrie",25,31
"Eindhoven, emplacement Acht","Uitgeest, emplacement",98,148
"Eindhoven, emplacement Acht","Valburg, emplacement CUP",52,77
"Eindhoven, emplacement Acht","Venlo, emplacement",50,65
"Eindhoven, emplacement Acht","Viersen, guterbahnhof",70,91
"Eindhoven, emplacement Acht","Vlissingen Sloe, emplacement",97,147
"Eindhoven, emplacement Acht",Vopak-Sloe,97,147
"Eindhoven, emplacement Acht","Waalhaven, emplacement",74,110
"Eindhoven, emplacement Acht","Waalhaven, kantoor RFO",77,111
"Eindhoven, emplacement Acht","Westhaven, emplacement",87,125
"Eindhoven, emplacement Acht",Zevenaar grens,74,107
"Eindhoven, emplacement Acht","Zutphen, emplacement",88,119
Eltville Ost,"Emmerich, station",202,312
Eltville Ost,Euromax,319,489
Eltville Ost,"Europoort, emplacement",301,466
Eltville Ost,"Gekkengraaf, emplacement",189,289
Eltville Ost,Germersheim,90,129
Eltville Ost,Goes,283,442
Eltville Ost,"Hengelo, emplacement",237,365
Eltville Ost,"Herzogenrath, station",169,253
Eltville Ost,Holland Cargo Terminal,289,454
Eltville Ost,"Houtrakpolder, emplacement",284,451
Eltville Ost,"IJsselmonde, emplacement",288,440
Eltville Ost,"Kaldenkirchen, station",177,272
Eltville Ost,"Kijfhoek, emplacement",274,426
Eltville Ost,"Köln Eifeltor, emplacement",133,193
Eltville Ost,Koole Vondelingenweg,295,451
Eltville Ost,"Krefeld Linn, emplacement",169,247
Eltville Ost,"Lage Zwaluwe, emplacement",266,411
Eltville Ost,"Leusden, PON",250,387
Eltville Ost,Ludwigshafen-Oggersheim,70,95
Eltville Ost,"Maasvlakte, emplacement",312,480
Eltville Ost,Magdeburg Hbf,297,462
Eltville Ost,"Marl-Sinsen, emplacement",186,281
Eltville Ost,Matrans Rotterdam Terminal,302,448
Eltville Ost,"Moerdijk, emplacement",273,418
Eltville Ost,Moers,172,255
Eltville Ost,"Neuss, guterbahnhof",160,230
Eltville Ost,"Nijmegen, emplacement",228,344
Eltville Ost,NWB terminal,286,451
Eltville Ost,OBA,285,448
Eltville Ost,"Oberhausen West, emplacement",162,247
Eltville Ost,"Oldenzaal, emplacement",241,358
Eltville Ost,"Onnen, emplacement noordingang",307,484
Eltville Ost,"Onnen, emplacement zuidingang",303,481
Eltville Ost,Opladen,133,197
Eltville Ost,"Oss, terminal OOC",237,359
Eltville Ost,"Pernis, emplacement",295,450
Eltville Ost,Rheine,239,368
Eltville Ost,"Rheinhausen, emplacement",173,247
Eltville Ost,"Roosendaal, emplacement",277,424
Eltville Ost,RWG,317,482
Eltville Ost,"Sittard, emplacement",187,281
Eltville Ost,Sloehaven empl.,288,454
Eltville Ost,Steinweg Amsterdam,286,451
Eltville Ost,Stroe,246,374
Eltville Ost,Stuttgart,153,227
Eltville Ost,"Tilburg, industrie",239,366
Eltville Ost,"Uitgeest, emplacement",296,471
Eltville Ost,"Valburg, emplacement CUP",229,355
Eltville Ost,"Venlo, emplacement",184,277
Eltville Ost,"Viersen, guterbahnhof",173,249
Eltville Ost,"Vlissingen Sloe, emplacement",288,454
Eltville Ost,Vopak-Sloe,289,453
Eltville Ost,"Waalhaven, emplacement",288,444
Eltville Ost,"Waalhaven, kantoor RFO",291,445
Eltville Ost,"Westhaven, emplacement",283,447
Eltville Ost,Zevenaar grens,212,329
Eltville Ost,"Zutphen, emplacement",237,362
"Emmerich, station",Euromax,136,199
"Emmerich, station","Europoort, emplacement",118,176
"Emmerich, station","Gekkengraaf, emplacement",70,80
"Emmerich, station",Germersheim,256,403
"Emmerich, station",Goes,152,220
"Emmerich, station","Hengelo, emplacement",76,83
"Emmerich, station","Herzogenrath, station",119,164
"Emmerich, station",Holland Cargo Terminal,102,147
"Emmerich, station","Houtrakpolder, emplacement",98,144
"Emmerich, station","IJsselmonde, emplacement",103,147
"Emmerich, station","Kaldenkirchen, station",75,91
"Emmerich, station","Kijfhoek, emplacement",99,140
"Emmerich, station","Köln Eifeltor, emplacement",102,149
"Emmerich, station",Koole Vondelingenweg,113,162
"Emmerich, station","Krefeld Linn, emplacement",72,95
"Emmerich, station","Lage Zwaluwe, emplacement",105,153
"Emmerich, station","Leusden, PON",64,79
"Emmerich, station",Ludwigshafen-Oggersheim,237,369
"Emmerich, station","Maasvlakte, emplacement",129,190
"Emmerich, station",Magdeburg Hbf,273,451
"Emmerich, station","Marl-Sinsen, emplacement",66,97
"Emmerich, station",Matrans Rotterdam Terminal,120,153
"Emmerich, station","Moerdijk, emplacement",111,152
"Emmerich, station",Moers,60,70
"Emmerich, station","Neuss, guterbahnhof",78,108
"Emmerich, station","Nijmegen, emplacement",50,51
"Emmerich, station",NWB terminal,100,144
"Emmerich, station",OBA,99,141
"Emmerich, station","Oberhausen West, emplacement",46,68
"Emmerich, station","Oldenzaal, emplacement",85,100
"Emmerich, station","Onnen, emplacement noordingang",131,193
"Emmerich, station","Onnen, emplacement zuidingang",127,190
"Emmerich, station",Opladen,81,121
"Emmerich, station","Oss, terminal OOC",65,82
"Emmerich, station","Pernis, emplacement",112,161
"Emmerich, station",Rheine,96,129
"Emmerich, station","Rheinhausen, emplacement",66,84
"Emmerich, station","Roosendaal, emplacement",120,168
"Emmerich, station",RWG,135,192
"Emmerich, station","Sittard, emplacement",108,138
"Emmerich, station",Sloehaven empl.,157,232
"Emmerich, station",Steinweg Amsterdam,99,144
"Emmerich, station",Stroe,60,67
"Emmerich, station",Stuttgart,308,490
"Emmerich, station","Tilburg, industrie",90,122
"Emmerich, station","Uitgeest, emplacement",110,163
"Emmerich, station","Valburg, emplacement CUP",43,48
"Emmerich, station","Venlo, emplacement",74,83
"Emmerich, station","Viersen, guterbahnhof",83,104
"Emmerich, station","Vlissingen Sloe, emplacement",157,232
"Emmerich, station",Vopak-Sloe,158,231
"Emmerich, station","Waalhaven, emplacement",106,149
"Emmerich, station","Waalhaven, kantoor RFO",109,150
"Emmerich, station","Westhaven, emplacement",97,140
"Emmerich, station",Zevenaar grens,25,22
"Emmerich, station","Zutphen, emplacement",51,55
Euromax,"Europoort, emplacement",23,28
Euromax,"Gekkengraaf, emplacement",137,207
Euromax,Germersheim,351,554
Euromax,Goes,83,96
Euromax,"Hengelo, emplacement",160,241
Euromax,"Herzogenrath, station",170,252
Euromax,Holland Cargo Terminal,83,119
Euromax,"Houtrakpolder, emplacement",78,116
Euromax,"IJsselmonde, emplacement",44,56
Euromax,"Kaldenkirchen, station",146,221
Euromax,"Kijfhoek, emplacement",47,66
Euromax,"Köln Eifeltor, emplacement",204,312
Euromax,Koole Vondelingenweg,34,43
Euromax,"Krefeld Linn, emplacement",168,249
Euromax,"Lage Zwaluwe, emplacement",58,83
Euromax,"Leusden, PON",91,135
Euromax,Ludwigshafen-Oggersheim,332,520
Euromax,"Maasvlakte, emplacement",18,16
Euromax,Magdeburg Hbf,378,609
Euromax,"Marl-Sinsen, emplacement",185,291
Euromax,Matrans Rotterdam Terminal,51,53
Euromax,"Moerdijk, emplacement",63,87
Euromax,Moers,157,237
Euromax,"Neuss, guterbahnhof",175,266
Euromax,"Nijmegen, emplacement",111,156
Euromax,NWB terminal,82,119
Euromax,OBA,85,121
Euromax,"Oberhausen West, emplacement",161,249
Euromax,"Oldenzaal, emplacement",165,250
Euromax,"Onnen, emplacement noordingang",192,300
Euromax,"Onnen, emplacement zuidingang",190,295
Euromax,Opladen,197,299
Euromax,"Oss, terminal OOC",102,149
Euromax,"Pernis, emplacement",36,44
Euromax,Rheine,189,291
Euromax,"Rheinhausen, emplacement",164,250
Euromax,"Roosendaal, emplacement",72,103
Euromax,RWG,26,21
Euromax,"Sittard, emplacement",151,228
Euromax,Sloehaven empl.,91,110
Euromax,Steinweg Amsterdam,81,119
Euromax,Stroe,107,160
Euromax,Stuttgart,423,669
Euromax,"Tilburg, industrie",87,127
Euromax,"Uitgeest, emplacement",89,134
Euromax,"Valburg, emplacement CUP",101,152
Euromax,"Venlo, emplacement",144,214
Euromax,"Viersen, guterbahnhof",163,240
Euromax,"Vlissingen Sloe, emplacement",91,110
Euromax,Vopak-Sloe,92,110
Euromax,"Waalhaven, emplacement",37,48
Euromax,"Waalhaven, kantoor RFO",40,50
Euromax,"Westhaven, emplacement",84,121
Euromax,Zevenaar grens,123,182
Euromax,"Zutphen, emplacement",136,194
"Europoort, emplacement","Gekkengraaf, emplacement",119,183
"Europoort, emplacement",Germersheim,333,530
"Europoort, emplacement",Goes,65,77
"Europoort, emplacement","Hengelo, emplacement",141,217
"Europoort, emplacement","Herzogenrath, station",152,228
"Europoort, emplacement",Holland Cargo Terminal,65,95
"Europoort, emplacement","Houtrakpolder, emplacement",60,92
"Europoort, emplacement","IJsselmonde, emplacement",25,32
"Europoort, emplacement","Kaldenkirchen, station",127,197
"Europoort, emplacement","Kijfhoek, emplacement",28,42
"Europoort, emplacement","Köln Eifeltor, emplacement",186,288
"Europoort, emplacement",Koole Vondelingenweg,16,19
"Europoort, emplacement","Krefeld Linn, emplacement",150,225
"Europoort, emplacement","Lage Zwaluwe, emplacement",40,59
"Europoort, emplacement","Leusden, PON",73,111
"Europoort, emplacement",Ludwigshafen-Oggersheim,314,496
"Europoort, emplacement","Maasvlakte, emplacement",17,19
"Europoort, emplacement",Magdeburg Hbf,359,585
"Europoort, emplacement","Marl-Sinsen, emplacement",166,267
"Europoort, emplacement",Matrans Rotterdam Terminal,33,28
"Europoort, emplacement","Moerdijk, emplacement",45,63
"Europoort, emplacement",Moers,139,213
"Europoort, emplacement","Neuss, guterbahnhof",157,242
"Europoort, emplacement","Nijmegen, emplacement",93,132
"Europoort, emplacement",NWB terminal,64,94
"Europoort, emplacement",OBA,67,97
"Europoort, emplacement","Oberhausen West, emplacement",143,225
"Europoort, emplacement","Oldenzaal, emplacement",146,226
"Europoort, emplacement","Onnen, emplacement noordingang",174,276
"Europoort, emplacement","Onnen, emplacement zuidingang",172,271
"Europoort, emplacement",Opladen,179,275
"Europoort, emplacement","Oss, terminal OOC",84,125
"Europoort, emplacement","Pernis, emplacement",18,20
"Europoort, emplacement",Rheine,171,266
"Europoort, emplacement","Rheinhausen, emplacement",146,226
"Europoort, emplacement","Roosendaal, emplacement",54,79
"Europoort, emplacement",RWG,22,21
"Europoort, emplacement","Sittard, emplacement",133,204
"Europoort, emplacement",Sloehaven empl.,72,90
"Europoort, emplacement",Steinweg Amsterdam,63,94
"Europoort, emplacement",Stroe,89,136
"Europoort, emplacement",Stuttgart,405,644
"Europoort, emplacement","Tilburg, industrie",68,102
"Europoort, emplacement","Uitgeest, emplacement",71,110
"Europoort, emplacement","Valburg, emplacement CUP",83,128
"Europoort, emplacement","Venlo, emplacement",126,190
"Europoort, emplacement","Viersen, guterbahnhof",145,216
"Europoort, emplacement","Vlissingen Sloe, emplacement",73,90
"Europoort, emplacement",Vopak-Sloe,74,90
"Europoort, emplacement","Waalhaven, emplacement",18,24
"Europoort, emplacement","Waalhaven, kantoor RFO",22,26
"Europoort, emplacement","Westhaven, emplacement",66,96
"Europoort, emplacement",Zevenaar grens,105,158
"Europoort, emplacement","Zutphen, emplacement",118,170
"Gekkengraaf, emplacement",Germersheim,222,352
"Gekkengraaf, emplacement",Goes,123,188
"Gekkengraaf, emplacement","Hengelo, emplacement",116,176
"Gekkengraaf, emplacement","Herzogenrath, station",68,90
"Gekkengraaf, emplacement",Holland Cargo Terminal,124,190
"Gekkengraaf, emplacement","Houtrakpolder, emplacement",119,186
"Gekkengraaf, emplacement","IJsselmonde, emplacement",106,158
"Gekkengraaf, emplacement","Kaldenkirchen, station",16,19
"Gekkengraaf, emplacement","Kijfhoek, emplacement",94,143
"Gekkengraaf, emplacement","Köln Eifeltor, emplacement",74,107
"Gekkengraaf, emplacement",Koole Vondelingenweg,114,169
"Gekkengraaf, emplacement","Krefeld Linn, emplacement",45,55
"Gekkengraaf, emplacement","Lage Zwaluwe, emplacement",86,129
"Gekkengraaf, emplacement","Leusden, PON",86,125
"Gekkengraaf, emplacement",Ludwigshafen-Oggersheim,202,317
"Gekkengraaf, emplacement","Maasvlakte, emplacement",131,198
"Gekkengraaf, emplacement",Magdeburg Hbf,280,459
"Gekkengraaf, emplacement","Marl-Sinsen, emplacement",73,105
"Gekkengraaf, emplacement",Matrans Rotterdam Terminal,121,166
"Gekkengraaf, emplacement","Moerdijk, emplacement",92,136
"Gekkengraaf, emplacement",Moers,35,48
"Gekkengraaf, emplacement","Neuss, guterbahnhof",48,65
"Gekkengraaf, emplacement","Nijmegen, emplacement",49,64
"Gekkengraaf, emplacement",NWB terminal,120,181
"Gekkengraaf, emplacement",OBA,120,181
"Gekkengraaf, emplacement","Oberhausen West, emplacement",44,61
"Gekkengraaf, emplacement","Oldenzaal, emplacement",121,185
"Gekkengraaf, emplacement","Onnen, emplacement noordingang",163,254
"Gekkengraaf, emplacement","Onnen, emplacement zuidingang",159,250
"Gekkengraaf, emplacement",Opladen,73,104
"Gekkengraaf, emplacement","Oss, terminal OOC",59,79
"Gekkengraaf, emplacement","Pernis, emplacement",113,168
"Gekkengraaf, emplacement",Rheine,121,181
"Gekkengraaf, emplacement","Rheinhausen, emplacement",41,56
"Gekkengraaf, emplacement","Roosendaal, emplacement",96,141
"Gekkengraaf, emplacement",RWG,136,200
"Gekkengraaf, emplacement","Sittard, emplacement",48,66
"Gekkengraaf, emplacement",Sloehaven empl.,127,200
"Gekkengraaf, emplacement",Steinweg Amsterdam,122,189
"Gekkengraaf, emplacement",Stroe,82,113
"Gekkengraaf, emplacement",Stuttgart,291,456
"Gekkengraaf, emplacement","Tilburg, industrie",58,84
"Gekkengraaf, emplacement","Uitgeest, emplacement",130,204
"Gekkengraaf, emplacement","Valburg, emplacement CUP",54,80
"Gekkengraaf, emplacement","Venlo, emplacement",14,9
"Gekkengraaf, emplacement","Viersen, guterbahnhof",34,37
"Gekkengraaf, emplacement","Vlissingen Sloe, emplacement",127,200
"Gekkengraaf, emplacement",Vopak-Sloe,128,199
"Gekkengraaf, emplacement","Waalhaven, emplacement",107,162
"Gekkengraaf, emplacement","Waalhaven, kantoor RFO",110,163
"Gekkengraaf, emplacement","Westhaven, emplacement",119,181
"Gekkengraaf, emplacement",Zevenaar grens,76,110
"Gekkengraaf, emplacement","Zutphen, emplacement",90,114
Germersheim,Goes,317,506
Germersheim,"Hengelo, emplacement",286,463
Germersheim,"Herzogenrath, station",203,317
Germersheim,Holland Cargo Terminal,337,530
Germersheim,"Houtrakpolder, emplacement",332,527
Germersheim,"IJsselmonde, emplacement",321,504
Germersheim,"Kaldenkirchen, station",211,336
Germersheim,"Kijfhoek, emplacement",308,490
Germersheim,"Köln Eifeltor, emplacement",173,267
Germersheim,Koole Vondelingenweg,329,515
Germersheim,"Krefeld Linn, emplacement",213,327
Germersheim,"Lage Zwaluwe, emplacement",300,475
Germersheim,"Leusden, PON",299,485
Germersheim,Ludwigshafen-Oggersheim,30,39
Germersheim,"Maasvlakte, emplacement",346,544
Germersheim,Magdeburg Hbf,334,541
Germersheim,"Marl-Sinsen, emplacement",235,379
Germersheim,Matrans Rotterdam Terminal,336,512
Germersheim,"Moerdijk, emplacement",307,482
Germersheim,Moers,218,342
Germersheim,"Neuss, guterbahnhof",198,308
Germersheim,"Nijmegen, emplacement",261,408
Germersheim,NWB terminal,333,521
Germersheim,OBA,333,522
Germersheim,"Oberhausen West, emplacement",210,345
Germersheim,"Oldenzaal, emplacement",290,456
Germersheim,"Onnen, emplacement noordingang",356,582
Germersheim,"Onnen, emplacement zuidingang",352,579
Germersheim,Opladen,182,295
Germersheim,"Oss, terminal OOC",271,423
Germersheim,"Pernis, emplacement",328,514
Germersheim,Rheine,288,466
Germersheim,"Rheinhausen, emplacement",213,334
Germersheim,"Roosendaal, emplacement",310,488
Germersheim,RWG,350,546
Germersheim,"Sittard, emplacement",221,345
Germersheim,Sloehaven empl.,321,518
Germersheim,Steinweg Amsterdam,335,529
Germersheim,Stroe,295,472
Germersheim,Stuttgart,86,109
Germersheim,"Tilburg, industrie",272,430
Germersheim,"Uitgeest, emplacement",343,544
Germersheim,"Valburg, emplacement CUP",266,424
Germersheim,"Venlo, emplacement",218,341
Germersheim,"Viersen, guterbahnhof",206,323
Germersheim,"Vlissingen Sloe, emplacement",322,518
Germersheim,Vopak-Sloe,322,517
Germersheim,"Waalhaven, emplacement",322,508
Germersheim,"Waalhaven, kantoor RFO",325,509
Germersheim,"Westhaven, emplacement",332,521
Germersheim,Zevenaar grens,260,427
Germersheim,"Zutphen, emplacement",286,460
Goes,"Hengelo, emplacement",179,273
Goes,"Herzogenrath, station",130,198
Goes,Holland Cargo Terminal,117,179
Goes,"Houtrakpolder, emplacement",113,175
Goes,"IJsselmonde, emplacement",66,97
Goes,"Kaldenkirchen, station",131,204
Goes,"Kijfhoek, emplacement",60,92
Goes,"Köln Eifeltor, emplacement",167,265
Goes,Koole Vondelingenweg,74,108
Goes,"Krefeld Linn, emplacement",160,240
Goes,"Lage Zwaluwe, emplacement",55,82
Goes,"Leusden, PON",111,166
Goes,Ludwigshafen-Oggersheim,297,476
Goes,"Maasvlakte, emplacement",77,87
Goes,Magdeburg Hbf,394,645
Goes,"Marl-Sinsen, emplacement",187,291
Goes,Matrans Rotterdam Terminal,81,105
Goes,"Moerdijk, emplacement",53,76
Goes,Moers,150,233
Goes,"Neuss, guterbahnhof",162,248
Goes,"Nijmegen, emplacement",120,176
Goes,NWB terminal,116,178
Goes,OBA,119,181
