location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
"Suk, Boyd","Onnen, emplacement zuidingang",130,188
"Suk, Boyd",Opladen,181,288
"Suk, Boyd","Oss, terminal OOC",100,150
"Suk, Boyd","Pernis, emplacement",69,103
"Suk, Boyd",Rheine,156,236
"Suk, Boyd","Rheinhausen, emplacement",163,252
"Suk, Boyd","Roosendaal, emplacement",104,156
"Suk, Boyd",RWG,96,135
"Suk, Boyd","Sittard, emplacement",152,233
"Suk, Boyd",Sloehaven empl.,139,215
"Suk, Boyd",Steinweg Amsterdam,33,44
"Suk, Boyd",Stroe,74,106
"Suk, Boyd","Tilburg, industrie",102,151
"Suk, Boyd","Uitgeest, emplacement",13,13
"Suk, Boyd","Valburg, emplacement CUP",100,153
"Suk, Boyd","Venlo, emplacement",144,214
"Suk, Boyd","Viersen, guterbahnhof",163,240
"Suk, Boyd","Vlissingen Sloe, emplacement",139,216
"Suk, Boyd",Vopak-Sloe,140,215
"Suk, Boyd","Waalhaven, emplacement",71,105
"Suk, Boyd","Waalhaven, kantoor RFO",74,108
"Suk, Boyd","Westhaven, emplacement",34,38
"Suk, Boyd",Zevenaar grens,104,157
"Suk, Boyd","Zutphen, emplacement",104,145
"ten Boden, Robin",Acht,78,108
"ten Boden, Robin","Almelo, emplacement",82,107
"ten Boden, Robin","Amersfoort, emplacement sp.12",0,0
"ten Boden, Robin","Amersfoort, remise Strukton",5,2
"ten Boden, Robin",Amsterdam Centraal,49,56
"ten Boden, Robin",Amsterdam Westhaven,47,60
"ten Boden, Robin",Amsterdam Westhaven West,48,63
"ten Boden, Robin",APMT,94,128
"ten Boden, Robin","Arnhem, goederenemplacement",56,66
"ten Boden, Robin","Bad Bentheim, empl. / staalfabriek",97,137
"ten Boden, Robin","Bad Bentheim, Hilgenstiege sp.25",96,137
"ten Boden, Robin","Beverwijk, emplacement",57,77
"ten Boden, Robin","Blerick, emplacement en werkplaats",98,137
"ten Boden, Robin","Born, emplacement",118,175
"ten Boden, Robin","Botlek, emplacement",76,103
"ten Boden, Robin",Bottrop,109,152
"ten Boden, Robin","Coevorden, euroterminal",96,126
"ten Boden, Robin",Deventer goed. empl.,55,66
"ten Boden, Robin","Deventer, goederenemplacement",56,66
"ten Boden, Robin","Dordrecht, dok",67,91
"ten Boden, Robin","Dortmund Obereving, emplacement",134,196
"ten Boden, Robin",Duisburg Ruhrorthafen,108,154
"ten Boden, Robin","Duisburg, Hochfeld Süd Vorbahnhof",109,162
"ten Boden, Robin",ECT,97,130
"ten Boden, Robin","Eindhoven, emplacement",80,111
"ten Boden, Robin","Eindhoven, emplacement Acht",79,106
"ten Boden, Robin",Eltville Ost,260,396
"ten Boden, Robin","Emmerich, station",73,89
"ten Boden, Robin",Euromax,100,138
"ten Boden, Robin","Europoort, emplacement",82,114
"ten Boden, Robin","Gekkengraaf, emplacement",96,135
"ten Boden, Robin",Germersheim,309,494
"ten Boden, Robin",Goes,120,170
"ten Boden, Robin","Hengelo, emplacement",83,109
"ten Boden, Robin","Herzogenrath, station",147,212
"ten Boden, Robin",Holland Cargo Terminal,51,66
"ten Boden, Robin","Houtrakpolder, emplacement",47,63
"ten Boden, Robin","IJsselmonde, emplacement",67,86
"ten Boden, Robin","Kaldenkirchen, station",102,145
"ten Boden, Robin","Kijfhoek, emplacement",64,88
"ten Boden, Robin","Köln Eifeltor, emplacement",153,231
"ten Boden, Robin",Koole Vondelingenweg,74,100
"ten Boden, Robin","Krefeld Linn, emplacement",124,175
"ten Boden, Robin","Lage Zwaluwe, emplacement",70,95
"ten Boden, Robin","Leusden, PON",16,8
"ten Boden, Robin",Ludwigshafen-Oggersheim,290,447
"ten Boden, Robin","Maasvlakte, emplacement",94,129
"ten Boden, Robin",Magdeburg Hbf,298,477
"ten Boden, Robin","Marl-Sinsen, emplacement",122,181
"ten Boden, Robin",Matrans Rotterdam Terminal,85,101
"ten Boden, Robin","Moerdijk, emplacement",76,99
"ten Boden, Robin",Moers,115,163
"ten Boden, Robin","Neuss, guterbahnhof",132,192
"ten Boden, Robin","Nijmegen, emplacement",67,81
"ten Boden, Robin",NWB terminal,48,60
"ten Boden, Robin",OBA,48,61
"ten Boden, Robin","Oberhausen West, emplacement",101,151
"ten Boden, Robin","Oldenzaal, emplacement",87,119
"ten Boden, Robin","Onnen, emplacement noordingang",117,169
"ten Boden, Robin","Onnen, emplacement zuidingang",113,166
"ten Boden, Robin",Opladen,136,204
"ten Boden, Robin","Oss, terminal OOC",71,89
"ten Boden, Robin","Pernis, emplacement",71,97
"ten Boden, Robin",Rheine,112,158
"ten Boden, Robin","Rheinhausen, emplacement",120,167
"ten Boden, Robin","Roosendaal, emplacement",87,116
"ten Boden, Robin",RWG,98,129
"ten Boden, Robin","Sittard, emplacement",125,180
"ten Boden, Robin",Sloehaven empl.,126,181
"ten Boden, Robin",Steinweg Amsterdam,49,63
"ten Boden, Robin",Stroe,30,29
"ten Boden, Robin","Tilburg, industrie",75,98
"ten Boden, Robin","Uitgeest, emplacement",58,73
"ten Boden, Robin","Valburg, emplacement CUP",57,71
"ten Boden, Robin","Venlo, emplacement",101,139
"ten Boden, Robin","Viersen, guterbahnhof",121,165
"ten Boden, Robin","Vlissingen Sloe, emplacement",126,182
"ten Boden, Robin",Vopak-Sloe,127,181
"ten Boden, Robin","Waalhaven, emplacement",71,96
"ten Boden, Robin","Waalhaven, kantoor RFO",73,97
"ten Boden, Robin","Westhaven, emplacement",47,60
"ten Boden, Robin",Zevenaar grens,59,72
"ten Boden, Robin","Zutphen, emplacement",60,67
"Uenk, Jesse",Acht,89,124
"Uenk, Jesse","Almelo, emplacement",49,60
"Uenk, Jesse","Amersfoort, emplacement sp.12",53,63
"Uenk, Jesse","Amersfoort, remise Strukton",54,68
"Uenk, Jesse",Amsterdam Centraal,82,110
"Uenk, Jesse",Amsterdam Westhaven,80,114
"Uenk, Jesse",Amsterdam Westhaven West,81,117
"Uenk, Jesse",APMT,128,184
"Uenk, Jesse","Arnhem, goederenemplacement",42,44
"Uenk, Jesse","Bad Bentheim, empl. / staalfabriek",64,90
"Uenk, Jesse","Bad Bentheim, Hilgenstiege sp.25",64,90
"Uenk, Jesse","Beverwijk, emplacement",90,131
"Uenk, Jesse","Blerick, emplacement en werkplaats",92,130
"Uenk, Jesse","Born, emplacement",122,179
"Uenk, Jesse","Botlek, emplacement",110,159
"Uenk, Jesse",Bottrop,94,131
"Uenk, Jesse","Coevorden, euroterminal",72,90
"Uenk, Jesse",Deventer goed. empl.,16,11
"Uenk, Jesse","Deventer, goederenemplacement",16,11
"Uenk, Jesse","Dordrecht, dok",101,147
"Uenk, Jesse","Dortmund Obereving, emplacement",119,175
"Uenk, Jesse",Duisburg Ruhrorthafen,93,132
"Uenk, Jesse","Duisburg, Hochfeld Süd Vorbahnhof",94,141
"Uenk, Jesse",ECT,131,186
"Uenk, Jesse","Eindhoven, emplacement",87,121
"Uenk, Jesse","Eindhoven, emplacement Acht",89,125
"Uenk, Jesse",Eltville Ost,245,375
"Uenk, Jesse","Emmerich, station",59,67
"Uenk, Jesse",Euromax,134,194
"Uenk, Jesse","Europoort, emplacement",115,170
"Uenk, Jesse","Gekkengraaf, emplacement",91,128
"Uenk, Jesse",Germersheim,294,473
"Uenk, Jesse",Goes,154,226
"Uenk, Jesse","Hengelo, emplacement",50,61
"Uenk, Jesse","Herzogenrath, station",151,217
"Uenk, Jesse",Holland Cargo Terminal,84,120
"Uenk, Jesse","Houtrakpolder, emplacement",80,117
"Uenk, Jesse","IJsselmonde, emplacement",101,142
"Uenk, Jesse","Kaldenkirchen, station",96,138
"Uenk, Jesse","Kijfhoek, emplacement",98,144
"Uenk, Jesse","Köln Eifeltor, emplacement",138,209
"Uenk, Jesse",Koole Vondelingenweg,108,156
"Uenk, Jesse","Krefeld Linn, emplacement",114,157
"Uenk, Jesse","Lage Zwaluwe, emplacement",104,151
"Uenk, Jesse","Leusden, PON",50,63
"Uenk, Jesse",Ludwigshafen-Oggersheim,275,439
"Uenk, Jesse","Maasvlakte, emplacement",127,185
"Uenk, Jesse",Magdeburg Hbf,265,429
"Uenk, Jesse","Marl-Sinsen, emplacement",107,160
"Uenk, Jesse",Matrans Rotterdam Terminal,119,157
"Uenk, Jesse","Moerdijk, emplacement",110,155
"Uenk, Jesse",Moers,102,143
"Uenk, Jesse","Neuss, guterbahnhof",119,168
"Uenk, Jesse","Nijmegen, emplacement",60,63
"Uenk, Jesse",NWB terminal,81,114
"Uenk, Jesse",OBA,81,114
"Uenk, Jesse","Oberhausen West, emplacement",86,129
"Uenk, Jesse","Oldenzaal, emplacement",54,72
"Uenk, Jesse","Onnen, emplacement noordingang",94,134
"Uenk, Jesse","Onnen, emplacement zuidingang",90,130
"Uenk, Jesse",Opladen,122,182
"Uenk, Jesse","Oss, terminal OOC",65,82
"Uenk, Jesse","Pernis, emplacement",105,153
"Uenk, Jesse",Rheine,79,111
"Uenk, Jesse","Rheinhausen, emplacement",106,145
"Uenk, Jesse","Roosendaal, emplacement",121,172
"Uenk, Jesse",RWG,132,185
"Uenk, Jesse","Sittard, emplacement",129,185
"Uenk, Jesse",Sloehaven empl.,160,237
"Uenk, Jesse",Steinweg Amsterdam,82,117
"Uenk, Jesse",Stroe,32,38
"Uenk, Jesse","Tilburg, industrie",91,122
"Uenk, Jesse","Uitgeest, emplacement",91,127
"Uenk, Jesse","Valburg, emplacement CUP",50,59
"Uenk, Jesse","Venlo, emplacement",96,132
"Uenk, Jesse","Viersen, guterbahnhof",115,158
"Uenk, Jesse","Vlissingen Sloe, emplacement",160,238
"Uenk, Jesse",Vopak-Sloe,161,237
"Uenk, Jesse","Waalhaven, emplacement",105,152
"Uenk, Jesse","Waalhaven, kantoor RFO",107,153
"Uenk, Jesse","Westhaven, emplacement",80,114
"Uenk, Jesse",Zevenaar grens,44,51
"Uenk, Jesse","Zutphen, emplacement",28,25
"van Amerongen, Mark",Acht,80,120
"van Amerongen, Mark","Almelo, emplacement",115,171
"van Amerongen, Mark","Amersfoort, emplacement sp.12",54,70
"van Amerongen, Mark","Amersfoort, remise Strukton",52,67
"van Amerongen, Mark",Amsterdam Centraal,37,39
"van Amerongen, Mark",Amsterdam Westhaven,31,37
"van Amerongen, Mark",Amsterdam Westhaven West,28,34
"van Amerongen, Mark",APMT,65,84
"van Amerongen, Mark","Arnhem, goederenemplacement",76,109
"van Amerongen, Mark","Bad Bentheim, empl. / staalfabriek",129,201
"van Amerongen, Mark","Bad Bentheim, Hilgenstiege sp.25",129,201
"van Amerongen, Mark","Beverwijk, emplacement",33,43
"van Amerongen, Mark","Blerick, emplacement en werkplaats",116,171
"van Amerongen, Mark","Born, emplacement",121,187
"van Amerongen, Mark","Botlek, emplacement",46,59
"van Amerongen, Mark",Bottrop,128,196
"van Amerongen, Mark","Coevorden, euroterminal",129,188
"van Amerongen, Mark",Deventer goed. empl.,88,129
"van Amerongen, Mark","Deventer, goederenemplacement",88,130
"van Amerongen, Mark","Dordrecht, dok",42,57
"van Amerongen, Mark","Dortmund Obereving, emplacement",153,239
"van Amerongen, Mark",Duisburg Ruhrorthafen,127,197
"van Amerongen, Mark","Duisburg, Hochfeld Süd Vorbahnhof",128,206
"van Amerongen, Mark",ECT,68,86
"van Amerongen, Mark","Eindhoven, emplacement",83,123
"van Amerongen, Mark","Eindhoven, emplacement Acht",82,118
"van Amerongen, Mark",Eltville Ost,279,439
"van Amerongen, Mark","Emmerich, station",93,132
"van Amerongen, Mark",Euromax,70,94
"van Amerongen, Mark","Europoort, emplacement",52,70
"van Amerongen, Mark","Gekkengraaf, emplacement",114,173
"van Amerongen, Mark",Germersheim,326,514
"van Amerongen, Mark",Goes,98,144
"van Amerongen, Mark","Hengelo, emplacement",116,172
"van Amerongen, Mark","Herzogenrath, station",150,224
"van Amerongen, Mark",Holland Cargo Terminal,30,36
"van Amerongen, Mark","Houtrakpolder, emplacement",26,32
"van Amerongen, Mark","IJsselmonde, emplacement",39,46
"van Amerongen, Mark","Kaldenkirchen, station",120,180
"van Amerongen, Mark","Kijfhoek, emplacement",40,54
"van Amerongen, Mark","Köln Eifeltor, emplacement",173,274
"van Amerongen, Mark",Koole Vondelingenweg,44,55
"van Amerongen, Mark","Krefeld Linn, emplacement",141,210
"van Amerongen, Mark","Lage Zwaluwe, emplacement",51,71
"van Amerongen, Mark","Leusden, PON",50,68
"van Amerongen, Mark",Ludwigshafen-Oggersheim,308,482
"van Amerongen, Mark","Maasvlakte, emplacement",64,85
"van Amerongen, Mark",Magdeburg Hbf,330,540
"van Amerongen, Mark","Marl-Sinsen, emplacement",142,225
"van Amerongen, Mark",Matrans Rotterdam Terminal,58,59
"van Amerongen, Mark","Moerdijk, emplacement",54,74
"van Amerongen, Mark",Moers,132,198
"van Amerongen, Mark","Neuss, guterbahnhof",150,227
"van Amerongen, Mark","Nijmegen, emplacement",85,116
"van Amerongen, Mark",NWB terminal,32,37
"van Amerongen, Mark",OBA,32,37
"van Amerongen, Mark","Oberhausen West, emplacement",120,194
"van Amerongen, Mark","Oldenzaal, emplacement",120,183
"van Amerongen, Mark","Onnen, emplacement noordingang",140,216
"van Amerongen, Mark","Onnen, emplacement zuidingang",141,221
"van Amerongen, Mark",Opladen,156,247
"van Amerongen, Mark","Oss, terminal OOC",76,109
"van Amerongen, Mark","Pernis, emplacement",41,52
"van Amerongen, Mark",Rheine,144,222
"van Amerongen, Mark","Rheinhausen, emplacement",140,210
"van Amerongen, Mark","Roosendaal, emplacement",65,91
"van Amerongen, Mark",RWG,68,85
"van Amerongen, Mark","Sittard, emplacement",127,192
"van Amerongen, Mark",Sloehaven empl.,103,155
"van Amerongen, Mark",Steinweg Amsterdam,29,35
"van Amerongen, Mark",Stroe,63,92
"van Amerongen, Mark","Tilburg, industrie",78,110
"van Amerongen, Mark","Uitgeest, emplacement",38,49
"van Amerongen, Mark","Valburg, emplacement CUP",76,112
"van Amerongen, Mark","Venlo, emplacement",119,173
"van Amerongen, Mark","Viersen, guterbahnhof",139,199
"van Amerongen, Mark","Vlissingen Sloe, emplacement",104,156
"van Amerongen, Mark",Vopak-Sloe,104,154
"van Amerongen, Mark","Waalhaven, emplacement",43,55
"van Amerongen, Mark","Waalhaven, kantoor RFO",46,57
"van Amerongen, Mark","Westhaven, emplacement",30,36
"van Amerongen, Mark",Zevenaar grens,78,116
"van Amerongen, Mark","Zutphen, emplacement",93,132
"van de Velde, Jan",Acht,71,102
"van de Velde, Jan","Almelo, emplacement",128,192
"van de Velde, Jan","Amersfoort, emplacement sp.12",68,90
"van de Velde, Jan","Amersfoort, remise Strukton",66,88
"van de Velde, Jan",Amsterdam Centraal,68,91
"van de Velde, Jan",Amsterdam Westhaven,63,89
"van de Velde, Jan",Amsterdam Westhaven West,60,86
"van de Velde, Jan",APMT,37,45
"van de Velde, Jan","Arnhem, goederenemplacement",79,113
"van de Velde, Jan","Bad Bentheim, empl. / staalfabriek",143,221
"van de Velde, Jan","Bad Bentheim, Hilgenstiege sp.25",142,222
"van de Velde, Jan","Beverwijk, emplacement",64,94
"van de Velde, Jan","Blerick, emplacement en werkplaats",110,161
"van de Velde, Jan","Born, emplacement",113,171
"van de Velde, Jan","Botlek, emplacement",19,20
"van de Velde, Jan",Bottrop,140,208
"van de Velde, Jan","Coevorden, euroterminal",142,209
"van de Velde, Jan",Deventer goed. empl.,102,150
"van de Velde, Jan","Deventer, goederenemplacement",102,150
"van de Velde, Jan","Dordrecht, dok",16,18
"van de Velde, Jan","Dortmund Obereving, emplacement",165,252
"van de Velde, Jan",Duisburg Ruhrorthafen,131,198
"van de Velde, Jan","Duisburg, Hochfeld Süd Vorbahnhof",132,203
"van de Velde, Jan",ECT,40,47
"van de Velde, Jan","Eindhoven, emplacement",77,113
"van de Velde, Jan","Eindhoven, emplacement Acht",73,105
"van de Velde, Jan",Eltville Ost,287,439
"van de Velde, Jan","Emmerich, station",104,144
"van de Velde, Jan",Euromax,43,55
"van de Velde, Jan","Europoort, emplacement",24,31
"van de Velde, Jan","Gekkengraaf, emplacement",105,157
"van de Velde, Jan",Germersheim,320,503
"van de Velde, Jan",Goes,67,97
"van de Velde, Jan","Hengelo, emplacement",129,193
"van de Velde, Jan","Herzogenrath, station",142,208
"van de Velde, Jan",Holland Cargo Terminal,62,87
"van de Velde, Jan","Houtrakpolder, emplacement",57,84
"van de Velde, Jan","IJsselmonde, emplacement",7,2
"van de Velde, Jan","Kaldenkirchen, station",114,169
"van de Velde, Jan","Kijfhoek, emplacement",14,15
"van de Velde, Jan","Köln Eifeltor, emplacement",170,261
"van de Velde, Jan",Koole Vondelingenweg,17,16
"van de Velde, Jan","Krefeld Linn, emplacement",135,199
"van de Velde, Jan","Lage Zwaluwe, emplacement",26,32
"van de Velde, Jan","Leusden, PON",63,89
"van de Velde, Jan",Ludwigshafen-Oggersheim,302,471
"van de Velde, Jan","Maasvlakte, emplacement",36,46
"van de Velde, Jan",Magdeburg Hbf,344,561
"van de Velde, Jan","Marl-Sinsen, emplacement",153,237
"van de Velde, Jan",Matrans Rotterdam Terminal,26,14
"van de Velde, Jan","Moerdijk, emplacement",28,35
"van de Velde, Jan",Moers,126,187
"van de Velde, Jan","Neuss, guterbahnhof",144,216
"van de Velde, Jan","Nijmegen, emplacement",79,106
"van de Velde, Jan",NWB terminal,63,88
"van de Velde, Jan",OBA,64,89
"van de Velde, Jan","Oberhausen West, emplacement",130,199
"van de Velde, Jan","Oldenzaal, emplacement",133,203
"van de Velde, Jan","Onnen, emplacement noordingang",163,252
"van de Velde, Jan","Onnen, emplacement zuidingang",160,249
"van de Velde, Jan",Opladen,165,252
"van de Velde, Jan","Oss, terminal OOC",70,99
"van de Velde, Jan","Pernis, emplacement",14,14
"van de Velde, Jan",Rheine,158,242
"van de Velde, Jan","Rheinhausen, emplacement",133,200
"van de Velde, Jan","Roosendaal, emplacement",39,51
"van de Velde, Jan",RWG,41,46
"van de Velde, Jan","Sittard, emplacement",119,176
"van de Velde, Jan",Sloehaven empl.,72,107
"van de Velde, Jan",Steinweg Amsterdam,60,86
"van de Velde, Jan",Stroe,76,113
"van de Velde, Jan","Tilburg, industrie",55,77
"van de Velde, Jan","Uitgeest, emplacement",69,101
"van de Velde, Jan","Valburg, emplacement CUP",70,102
"van de Velde, Jan","Venlo, emplacement",113,163
"van de Velde, Jan","Viersen, guterbahnhof",133,189
"van de Velde, Jan","Vlissingen Sloe, emplacement",73,108
"van de Velde, Jan",Vopak-Sloe,73,107
"van de Velde, Jan","Waalhaven, emplacement",12,5
"van de Velde, Jan","Waalhaven, kantoor RFO",12,5
"van de Velde, Jan","Westhaven, emplacement",62,88
"van de Velde, Jan",Zevenaar grens,90,128
"van de Velde, Jan","Zutphen, emplacement",104,144
"van der Heul, Rutger",Acht,75,108
"van der Heul, Rutger","Almelo, emplacement",138,209
"van der Heul, Rutger","Amersfoort, emplacement sp.12",77,108
"van der Heul, Rutger","Amersfoort, remise Strukton",75,105
"van der Heul, Rutger",Amsterdam Centraal,79,109
"van der Heul, Rutger",Amsterdam Westhaven,74,107
"van der Heul, Rutger",Amsterdam Westhaven West,70,104
"van der Heul, Rutger",APMT,48,63
"van der Heul, Rutger","Arnhem, goederenemplacement",89,130
"van der Heul, Rutger","Bad Bentheim, empl. / staalfabriek",153,238
"van der Heul, Rutger","Bad Bentheim, Hilgenstiege sp.25",152,239
"van der Heul, Rutger","Beverwijk, emplacement",75,112
"van der Heul, Rutger","Blerick, emplacement en werkplaats",112,167
"van der Heul, Rutger","Born, emplacement",116,177
"van der Heul, Rutger","Botlek, emplacement",29,38
"van der Heul, Rutger",Bottrop,149,225
"van der Heul, Rutger","Coevorden, euroterminal",152,226
"van der Heul, Rutger",Deventer goed. empl.,111,167
"van der Heul, Rutger","Deventer, goederenemplacement",112,167
"van der Heul, Rutger","Dordrecht, dok",26,35
"van der Heul, Rutger","Dortmund Obereving, emplacement",174,269
"van der Heul, Rutger",Duisburg Ruhrorthafen,141,215
"van der Heul, Rutger","Duisburg, Hochfeld Süd Vorbahnhof",142,220
"van der Heul, Rutger",ECT,51,66
"van der Heul, Rutger","Eindhoven, emplacement",81,118
"van der Heul, Rutger","Eindhoven, emplacement Acht",76,111
"van der Heul, Rutger",Eltville Ost,289,446
"van der Heul, Rutger","Emmerich, station",114,161
"van der Heul, Rutger",Euromax,53,73
"van der Heul, Rutger","Europoort, emplacement",35,49
"van der Heul, Rutger","Gekkengraaf, emplacement",109,163
"van der Heul, Rutger",Germersheim,323,510
"van der Heul, Rutger",Goes,57,82
"van der Heul, Rutger","Hengelo, emplacement",139,210
"van der Heul, Rutger","Herzogenrath, station",141,212
"van der Heul, Rutger",Holland Cargo Terminal,72,106
"van der Heul, Rutger","Houtrakpolder, emplacement",68,102
"van der Heul, Rutger","IJsselmonde, emplacement",21,23
"van der Heul, Rutger","Kaldenkirchen, station",116,176
"van der Heul, Rutger","Kijfhoek, emplacement",23,32
"van der Heul, Rutger","Köln Eifeltor, emplacement",176,278
"van der Heul, Rutger",Koole Vondelingenweg,28,35
"van der Heul, Rutger","Krefeld Linn, emplacement",145,216
"van der Heul, Rutger","Lage Zwaluwe, emplacement",29,38
"van der Heul, Rutger","Leusden, PON",73,106
"van der Heul, Rutger",Ludwigshafen-Oggersheim,304,478
"van der Heul, Rutger","Maasvlakte, emplacement",47,64
"van der Heul, Rutger",Magdeburg Hbf,354,578
"van der Heul, Rutger","Marl-Sinsen, emplacement",163,254
"van der Heul, Rutger",Matrans Rotterdam Terminal,37,32
"van der Heul, Rutger","Moerdijk, emplacement",28,34
"van der Heul, Rutger",Moers,136,204
"van der Heul, Rutger","Neuss, guterbahnhof",148,223
"van der Heul, Rutger","Nijmegen, emplacement",88,123
"van der Heul, Rutger",NWB terminal,74,107
"van der Heul, Rutger",OBA,75,107
"van der Heul, Rutger","Oberhausen West, emplacement",139,216
"van der Heul, Rutger","Oldenzaal, emplacement",143,221
"van der Heul, Rutger","Onnen, emplacement noordingang",173,269
"van der Heul, Rutger","Onnen, emplacement zuidingang",169,266
"van der Heul, Rutger",Opladen,175,269
"van der Heul, Rutger","Oss, terminal OOC",80,116
"van der Heul, Rutger","Pernis, emplacement",25,32
"van der Heul, Rutger",Rheine,168,259
"van der Heul, Rutger","Rheinhausen, emplacement",142,217
"van der Heul, Rutger","Roosendaal, emplacement",30,37
"van der Heul, Rutger",RWG,51,64
"van der Heul, Rutger","Sittard, emplacement",122,182
"van der Heul, Rutger",Sloehaven empl.,62,93
"van der Heul, Rutger",Steinweg Amsterdam,71,105
"van der Heul, Rutger",Stroe,86,130
"van der Heul, Rutger","Tilburg, industrie",58,82
"van der Heul, Rutger","Uitgeest, emplacement",80,119
"van der Heul, Rutger","Valburg, emplacement CUP",79,119
"van der Heul, Rutger","Venlo, emplacement",115,169
"van der Heul, Rutger","Viersen, guterbahnhof",135,195
"van der Heul, Rutger","Vlissingen Sloe, emplacement",63,94
"van der Heul, Rutger",Vopak-Sloe,63,93
"van der Heul, Rutger","Waalhaven, emplacement",22,28
"van der Heul, Rutger","Waalhaven, kantoor RFO",24,28
"van der Heul, Rutger","Westhaven, emplacement",73,106
"van der Heul, Rutger",Zevenaar grens,100,145
"van der Heul, Rutger","Zutphen, emplacement",113,161
"van Dijk, Nick",Acht,55,79
"van Dijk, Nick","Almelo, emplacement",78,113
"van Dijk, Nick","Amersfoort, emplacement sp.12",52,49
"van Dijk, Nick","Amersfoort, remise Strukton",51,52
"van Dijk, Nick",Amsterdam Centraal,77,108
"van Dijk, Nick",Amsterdam Westhaven,72,106
"van Dijk, Nick",Amsterdam Westhaven West,74,107
"van Dijk, Nick",APMT,88,128
"van Dijk, Nick","Arnhem, goederenemplacement",27,30
"van Dijk, Nick","Bad Bentheim, empl. / staalfabriek",93,143
"van Dijk, Nick","Bad Bentheim, Hilgenstiege sp.25",92,143
"van Dijk, Nick","Beverwijk, emplacement",79,120
"van Dijk, Nick","Blerick, emplacement en werkplaats",59,85
"van Dijk, Nick","Born, emplacement",88,134
"van Dijk, Nick","Botlek, emplacement",69,103
"van Dijk, Nick",Bottrop,87,125
"van Dijk, Nick","Coevorden, euroterminal",108,153
"van Dijk, Nick",Deventer goed. empl.,52,72
"van Dijk, Nick","Deventer, goederenemplacement",52,72
"van Dijk, Nick","Dordrecht, dok",58,87
"van Dijk, Nick","Dortmund Obereving, emplacement",112,169
"van Dijk, Nick",Duisburg Ruhrorthafen,80,122
"van Dijk, Nick","Duisburg, Hochfeld Süd Vorbahnhof",81,128
"van Dijk, Nick",ECT,91,130
"van Dijk, Nick","Eindhoven, emplacement",53,76
"van Dijk, Nick","Eindhoven, emplacement Acht",55,80
"van Dijk, Nick",Eltville Ost,236,363
"van Dijk, Nick","Emmerich, station",52,62
"van Dijk, Nick",Euromax,93,138
"van Dijk, Nick","Europoort, emplacement",75,114
"van Dijk, Nick","Gekkengraaf, emplacement",57,83
"van Dijk, Nick",Germersheim,269,427
"van Dijk, Nick",Goes,112,167
"van Dijk, Nick","Hengelo, emplacement",79,114
"van Dijk, Nick","Herzogenrath, station",118,172
"van Dijk, Nick",Holland Cargo Terminal,77,114
"van Dijk, Nick","Houtrakpolder, emplacement",72,110
"van Dijk, Nick","IJsselmonde, emplacement",60,86
"van Dijk, Nick","Kaldenkirchen, station",62,93
"van Dijk, Nick","Kijfhoek, emplacement",56,84
"van Dijk, Nick","Köln Eifeltor, emplacement",119,185
"van Dijk, Nick",Koole Vondelingenweg,67,99
"van Dijk, Nick","Krefeld Linn, emplacement",84,124
"van Dijk, Nick","Lage Zwaluwe, emplacement",62,92
"van Dijk, Nick","Leusden, PON",43,44
"van Dijk, Nick",Ludwigshafen-Oggersheim,250,395
"van Dijk, Nick","Maasvlakte, emplacement",87,129
"van Dijk, Nick",Magdeburg Hbf,294,482
"van Dijk, Nick","Marl-Sinsen, emplacement",101,154
"van Dijk, Nick",Matrans Rotterdam Terminal,77,97
"van Dijk, Nick","Moerdijk, emplacement",67,95
"van Dijk, Nick",Moers,75,112
"van Dijk, Nick","Neuss, guterbahnhof",93,141
"van Dijk, Nick","Nijmegen, emplacement",27,30
"van Dijk, Nick",NWB terminal,73,105
"van Dijk, Nick",OBA,73,106
"van Dijk, Nick","Oberhausen West, emplacement",79,123
"van Dijk, Nick","Oldenzaal, emplacement",83,125
"van Dijk, Nick","Onnen, emplacement noordingang",128,194
"van Dijk, Nick","Onnen, emplacement zuidingang",125,190
"van Dijk, Nick",Opladen,114,176
"van Dijk, Nick","Oss, terminal OOC",31,37
"van Dijk, Nick","Pernis, emplacement",65,97
"van Dijk, Nick",Rheine,108,164
"van Dijk, Nick","Rheinhausen, emplacement",82,125
"van Dijk, Nick","Roosendaal, emplacement",78,112
"van Dijk, Nick",RWG,91,129
"van Dijk, Nick","Sittard, emplacement",95,140
"van Dijk, Nick",Sloehaven empl.,117,177
"van Dijk, Nick",Steinweg Amsterdam,74,107
"van Dijk, Nick",Stroe,44,54
"van Dijk, Nick","Tilburg, industrie",58,79
"van Dijk, Nick","Uitgeest, emplacement",84,127
"van Dijk, Nick","Valburg, emplacement CUP",17,19
"van Dijk, Nick","Venlo, emplacement",62,87
"van Dijk, Nick","Viersen, guterbahnhof",81,113
"van Dijk, Nick","Vlissingen Sloe, emplacement",118,178
"van Dijk, Nick",Vopak-Sloe,118,177
"van Dijk, Nick","Waalhaven, emplacement",62,92
"van Dijk, Nick","Waalhaven, kantoor RFO",64,93
"van Dijk, Nick","Westhaven, emplacement",71,105
"van Dijk, Nick",Zevenaar grens,38,45
"van Dijk, Nick","Zutphen, emplacement",51,62
"van Kleij, Silvester",Acht,85,120
"van Kleij, Silvester","Almelo, emplacement",140,206
"van Kleij, Silvester","Amersfoort, emplacement sp.12",79,105
